cidade,nome_estado,long,lat,alt,geometry,estado
ijaci,minas gerais,-44.9287829737225,-21.1720656158926,831.616036,POINT (-44.92878297372247 -21.17206561589255),mg
ilicinea,minas gerais,-45.8284636231176,-20.9403890167576,867.57743,POINT (-45.82846362311755 -20.9403890167576),mg
imbe de minas,minas gerais,-41.9624807644967,-19.5958756424763,619.154219,POINT (-41.962480764496675 -19.59587564247625),mg
inconfidentes,minas gerais,-46.3338013987836,-22.3214871299648,867.752518,POINT (-46.33380139878356 -22.32148712996475),mg
indaiabira,minas gerais,-42.2035848204661,-15.4923847142697,879.555845,POINT (-42.2035848204661 -15.492384714269699),mg
indianopolis,minas gerais,-47.9179923167254,-19.0424949328092,808.600329,POINT (-47.91799231672541 -19.0424949328092),mg
ingai,minas gerais,-44.9224226367292,-21.4037168147376,947.415902,POINT (-44.9224226367292 -21.4037168147376),mg
inhapim,minas gerais,-42.1219309349806,-19.5501147218179,479.528983,POINT (-42.121930934980554 -19.5501147218179),mg
inhauma,minas gerais,-44.390945526609,-19.4923673884806,760.471682,POINT (-44.39094552660896 -19.492367388480552),mg
inimutaba,minas gerais,-44.3662617661161,-18.7314405298966,616.462553,POINT (-44.36626176611613 -18.73144052989655),mg
ipaba,minas gerais,-42.4181656693639,-19.4132508261961,232.819064,POINT (-42.41816566936391 -19.413250826196048),mg
ipanema,minas gerais,-41.7173533200378,-19.8003359539072,242.893236,POINT (-41.71735332003783 -19.8003359539072),mg
ipatinga,minas gerais,-42.5203511114107,-19.481032097265,241.699093,POINT (-42.52035111141073 -19.48103209726495),mg
ipiacu,minas gerais,-49.9457732111112,-18.6948803087203,441.989698,POINT (-49.945773211111224 -18.6948803087203),mg
ipuiuna,minas gerais,-46.1908292322435,-22.0995205122112,1149.994876,POINT (-46.19082923224353 -22.0995205122112),mg
irai de minas,minas gerais,-47.4629914178309,-18.981858345519,958.927526,POINT (-47.462991417830885 -18.98185834551895),mg
itabira,minas gerais,-43.2239516190304,-19.6381694925835,783.410707,POINT (-43.223951619030416 -19.63816949258345),mg
itabirinha,minas gerais,-41.2331827152783,-18.5567992809294,342.229954,POINT (-41.23318271527825 -18.556799280929347),mg
itabirito,minas gerais,-43.8021429838628,-20.2541765124384,850.131423,POINT (-43.802142983862765 -20.25417651243835),mg
itacambira,minas gerais,-43.3104021870614,-17.0644351817249,1073.142469,POINT (-43.31040218706137 -17.064435181724846),mg
itacarambi,minas gerais,-44.0931858020531,-15.102641864892,458.596739,POINT (-44.0931858020531 -15.102641864892),mg
itaguara,minas gerais,-44.4867779577883,-20.3906782170492,834.888142,POINT (-44.486777957788306 -20.3906782170492),mg
itaipe,minas gerais,-41.6732295731568,-17.4042316437631,669.914174,POINT (-41.67322957315677 -17.404231643763048),mg
itajuba,minas gerais,-45.4645825045045,-22.4306005744942,846.582027,POINT (-45.46458250450446 -22.4306005744942),mg
itamarandiba,minas gerais,-42.8491577569261,-17.8585173258274,949.664988,POINT (-42.84915775692607 -17.85851732582735),mg
itamarati de minas,minas gerais,-42.8185933585145,-21.4194556178374,218.030819,POINT (-42.818593358514455 -21.4194556178374),mg
itambacuri,minas gerais,-41.6822673820424,-18.0343299628962,302.611921,POINT (-41.68226738204237 -18.034329962896194),mg
itambe do mato dentro,minas gerais,-43.3228953038647,-19.4209634657341,699.134798,POINT (-43.322895303864684 -19.420963465734047),mg
itamogi,minas gerais,-47.0474677838902,-21.0784433613415,1010.446049,POINT (-47.04746778389016 -21.07844336134145),mg
itamonte,minas gerais,-44.8682875036049,-22.285126973446,900.016639,POINT (-44.86828750360488 -22.285126973445998),mg
itanhandu,minas gerais,-44.9359219046627,-22.2950796548768,898.201618,POINT (-44.935921904662685 -22.2950796548768),mg
itanhomi,minas gerais,-41.864931837144,-19.1716889295635,253.045603,POINT (-41.86493183714394 -19.171688929563498),mg
itaobim,minas gerais,-41.4989769803723,-16.5595259169948,256.612608,POINT (-41.49897698037226 -16.55952591699475),mg
itapagipe,minas gerais,-49.3698210446178,-19.9032958273788,484.875035,POINT (-49.36982104461783 -19.90329582737875),mg
itapecerica,minas gerais,-45.1246798888931,-20.4728898996102,834.180486,POINT (-45.12467988889305 -20.472889899610202),mg
itapeva,minas gerais,-46.2195568578145,-22.7697403889152,957.49459,POINT (-46.21955685781447 -22.76974038891515),mg
itatiaiucu,minas gerais,-44.4291636129271,-20.1986423603592,886.69501,POINT (-44.42916361292708 -20.198642360359152),mg
itau de minas,minas gerais,-46.7529537830538,-20.7381893867748,714.674626,POINT (-46.75295378305378 -20.7381893867748),mg
itauna,minas gerais,-44.5782765780477,-20.0744355868074,837.119334,POINT (-44.57827657804765 -20.07443558680735),mg
itaverava,minas gerais,-43.6043223481191,-20.6747274709917,740.382061,POINT (-43.604322348119126 -20.67472747099165),mg
itinga,minas gerais,-41.7781780721963,-16.60142939198,278.917524,POINT (-41.77817807219626 -16.60142939197995),mg
itueta,minas gerais,-41.225631912755,-19.3923977847252,146.800503,POINT (-41.22563191275498 -19.392397784725198),mg
ituiutaba,minas gerais,-49.4622351892104,-18.973067680916,571.31433,POINT (-49.46223518921041 -18.97306768091595),mg
itumirim,minas gerais,-44.8757878460442,-21.313796338098,902.557113,POINT (-44.875787846044204 -21.313796338097944),mg
iturama,minas gerais,-50.2019735753731,-19.7319475242371,438.971572,POINT (-50.20197357537309 -19.731947524237096),mg
itutinga,minas gerais,-44.6588381542144,-21.2960563593091,952.656875,POINT (-44.65883815421439 -21.296056359309098),mg
jaboticatubas,minas gerais,-43.7473336329577,-19.5222886181808,739.082604,POINT (-43.747333632957734 -19.52228861818075),mg
jacinto,minas gerais,-40.2914288341066,-16.1411618529223,168.369938,POINT (-40.291428834106554 -16.141161852922302),mg
jacui,minas gerais,-46.7420103807098,-21.0176021589274,1004.26808,POINT (-46.7420103807098 -21.01760215892735),mg
jacutinga,minas gerais,-46.6123411663105,-22.286638029799,837.172407,POINT (-46.612341166310514 -22.286638029799),mg
jaguaracu,minas gerais,-42.7529990591999,-19.6470726974423,456.360516,POINT (-42.752999059199915 -19.6470726974423),mg
jaiba,minas gerais,-43.6703288759639,-15.3429340536125,465.845227,POINT (-43.67032887596384 -15.342934053612499),mg
jampruca,minas gerais,-41.8101692473884,-18.4615985742441,231.291211,POINT (-41.8101692473884 -18.46159857424405),mg
janauba,minas gerais,-43.3076829437623,-15.7990284583669,536.809474,POINT (-43.30768294376229 -15.799028458366848),mg
januaria,minas gerais,-44.3598053349032,-15.4878728139879,458.705218,POINT (-44.359805334903186 -15.4878728139879),mg
japaraiba,minas gerais,-45.5041178058938,-20.1416175950709,712.108973,POINT (-45.50411780589377 -20.141617595070898),mg
japonvar,minas gerais,-44.2761272371548,-16.0009569335553,841.318203,POINT (-44.27612723715476 -16.000956933555248),mg
jeceaba,minas gerais,-43.9852319173302,-20.5330334382926,878.341907,POINT (-43.98523191733018 -20.53303343829255),mg
jenipapo de minas,minas gerais,-42.2560474559329,-17.0804230780923,357.739148,POINT (-42.256047455932915 -17.0804230780923),mg
jequeri,minas gerais,-42.6822636838868,-20.4463030375066,418.623547,POINT (-42.68226368388683 -20.446303037506603),mg
jequitai,minas gerais,-44.4416872765915,-17.2163725570715,561.115824,POINT (-44.44168727659151 -17.216372557071498),mg
jequitiba,minas gerais,-44.0280763937239,-19.2376735101776,616.223111,POINT (-44.02807639372386 -19.237673510177547),mg
jequitinhonha,minas gerais,-41.0071154423797,-16.4417689423789,220.974233,POINT (-41.0071154423797 -16.4417689423789),mg
jesuania,minas gerais,-45.2908769703791,-21.9984256960602,907.367149,POINT (-45.29087697037906 -21.99842569606015),mg
joaima,minas gerais,-41.0230530136668,-16.6547296379851,293.572262,POINT (-41.02305301366676 -16.6547296379851),mg
joanesia,minas gerais,-42.6747016823061,-19.1686956741327,419.207631,POINT (-42.67470168230604 -19.16869567413265),mg
joao monlevade,minas gerais,-43.1745712712595,-19.8056386938267,793.398988,POINT (-43.1745712712595 -19.8056386938267),mg
joao pinheiro,minas gerais,-46.1754635512704,-17.7418529395634,769.236946,POINT (-46.17546355127043 -17.74185293956335),mg
joaquim felicio,minas gerais,-44.1736047177658,-17.7552943065804,685.570198,POINT (-44.17360471776576 -17.755294306580346),mg
jordania,minas gerais,-40.1800141591305,-15.9010651064361,182.464526,POINT (-40.18001415913045 -15.901065106436102),mg
jose goncalves de minas,minas gerais,-42.6071746086131,-16.9071819765672,523.882767,POINT (-42.60717460861312 -16.907181976567202),mg
jose raydan,minas gerais,-42.5005902687835,-18.2174949411939,548.660644,POINT (-42.50059026878354 -18.2174949411939),mg
josenopolis,minas gerais,-42.513137018713,-16.5445254003468,694.294498,POINT (-42.513137018713024 -16.54452540034675),mg
nova uniao,minas gerais,-43.5799944146644,-19.6881033680241,893.051171,POINT (-43.579994414664384 -19.6881033680241),mg
juatuba,minas gerais,-44.3413314409208,-19.9557908623338,734.239304,POINT (-44.341331440920825 -19.955790862333746),mg
juiz de fora,minas gerais,-43.3488172724747,-21.7609243086743,695.251026,POINT (-43.34881727247466 -21.760924308674298),mg
juramento,minas gerais,-43.5901936206433,-16.8512704550027,682.725989,POINT (-43.59019362064328 -16.851270455002698),mg
juruaia,minas gerais,-46.580596484704,-21.2493559380963,873.492991,POINT (-46.58059648470399 -21.24935593809625),mg
juvenilia,minas gerais,-44.1595897099682,-14.2635945628851,450.965274,POINT (-44.159589709968174 -14.26359456288505),mg
ladainha,minas gerais,-41.740449939658,-17.6244796696875,497.246778,POINT (-41.74044993965804 -17.624479669687446),mg
lagamar,minas gerais,-46.8125356350839,-18.1769616222933,799.59572,POINT (-46.81253563508392 -18.176961622293298),mg
lagoa da prata,minas gerais,-45.5416920320703,-20.0237653293211,655.968133,POINT (-45.541692032070266 -20.02376532932105),mg
lagoa dos patos,minas gerais,-44.5783346323487,-16.9784492004609,708.838412,POINT (-44.57833463234872 -16.9784492004609),mg
lagoa dourada,minas gerais,-44.0711164400161,-20.918598617034,1056.640001,POINT (-44.07111644001605 -20.91859861703395),mg
lagoa formosa,minas gerais,-46.4065287919616,-18.7755725803991,875.347808,POINT (-46.40652879196157 -18.77557258039905),mg
lagoa grande,minas gerais,-46.5179054003776,-17.8380469908804,577.346096,POINT (-46.51790540037756 -17.8380469908804),mg
lagoa santa,minas gerais,-43.8952876969413,-19.6258505201125,767.49279,POINT (-43.89528769694134 -19.625850520112497),mg
lajinha,minas gerais,-41.645293037911,-20.1641701467971,562.010337,POINT (-41.64529303791096 -20.164170146797048),mg
lambari,minas gerais,-45.3524788134755,-21.9743155557077,906.042487,POINT (-45.35247881347547 -21.974315555707697),mg
lamim,minas gerais,-43.4744670605853,-20.7920574262943,769.412452,POINT (-43.47446706058531 -20.7920574262943),mg
laranjal,minas gerais,-42.4806742915843,-21.3636296128679,178.29321,POINT (-42.48067429158432 -21.363629612867847),mg
lassance,minas gerais,-44.5793585587481,-17.8951151805206,553.617536,POINT (-44.57935855874808 -17.89511518052055),mg
lavras,minas gerais,-44.9999311091152,-21.2428702373008,914.222005,POINT (-44.99993110911515 -21.24287023730075),mg
leandro ferreira,minas gerais,-45.0262837852858,-19.7192234719511,705.036006,POINT (-45.026283785285834 -19.719223471951103),mg
leme do prado,minas gerais,-42.6956826242014,-17.0838668461657,626.027673,POINT (-42.69568262420143 -17.083866846165648),mg
leopoldina,minas gerais,-42.6418441295043,-21.530729364529,226.276495,POINT (-42.641844129504264 -21.530729364529),mg
liberdade,minas gerais,-44.3151409364083,-22.0243587047765,1131.447755,POINT (-44.31514093640827 -22.024358704776446),mg
lima duarte,minas gerais,-43.796383224017,-21.8410955180842,725.703121,POINT (-43.79638322401695 -21.84109551808424),mg
limeira do oeste,minas gerais,-50.5752903741881,-19.5477771592959,425.836745,POINT (-50.57529037418807 -19.547777159295848),mg
lontra,minas gerais,-44.3061148191293,-15.9020583529967,772.695088,POINT (-44.30611481912926 -15.902058352996649),mg
luisburgo,minas gerais,-42.1064719035898,-20.4383761082781,825.188826,POINT (-42.10647190358978 -20.43837610827805),mg
luislandia,minas gerais,-44.5860484270339,-16.1153114861604,753.76024,POINT (-44.586048427033916 -16.115311486160348),mg
luminarias,minas gerais,-44.9061064796858,-21.5123199001778,946.006515,POINT (-44.90610647968576 -21.51231990017775),mg
luz,minas gerais,-45.6838812680545,-19.7962466218588,663.733692,POINT (-45.68388126805452 -19.79624662185875),mg
machacalis,minas gerais,-40.7204221322494,-17.0773703528882,319.371777,POINT (-40.7204221322494 -17.077370352888195),mg
machado,minas gerais,-45.9217640832215,-21.6783538964701,847.208011,POINT (-45.921764083221525 -21.6783538964701),mg
madre de deus de minas,minas gerais,-44.3408859114965,-21.477322068925,1029.239343,POINT (-44.340885911496514 -21.477322068924998),mg
malacacheta,minas gerais,-42.0760767010133,-17.8416225399766,712.180603,POINT (-42.07607670101328 -17.841622539976548),mg
mamonas,minas gerais,-42.955964349258,-15.0516469177914,640.837859,POINT (-42.955964349258025 -15.051646917791446),mg
manga,minas gerais,-43.9367615223531,-14.7559221144299,447.76318,POINT (-43.93676152235306 -14.7559221144299),mg
manhuacu,minas gerais,-42.0338482904372,-20.2586800832824,636.81319,POINT (-42.03384829043718 -20.258680083282346),mg
manhumirim,minas gerais,-41.9626798073714,-20.3639991114518,640.389932,POINT (-41.962679807371416 -20.363999111451747),mg
mantena,minas gerais,-40.9785257407467,-18.7806998749734,254.669319,POINT (-40.97852574074669 -18.7806998749734),mg
maravilhas,minas gerais,-44.6760761301857,-19.5146797200647,784.615347,POINT (-44.67607613018564 -19.514679720064645),mg
mar de espanha,minas gerais,-43.008406754404,-21.8668933765816,511.854072,POINT (-43.00840675440398 -21.86689337658155),mg
maria da fe,minas gerais,-45.371053690755,-22.3072187775991,1259.704855,POINT (-45.37105369075495 -22.307218777599044),mg
mariana,minas gerais,-43.4161404121375,-20.3744932308933,704.652299,POINT (-43.416140412137494 -20.37449323089325),mg
marilac,minas gerais,-42.0816889525875,-18.5049724110901,236.807702,POINT (-42.08168895258753 -18.504972411090097),mg
mario campos,minas gerais,-44.1858252961843,-20.0536364124057,747.792083,POINT (-44.18582529618432 -20.053636412405698),mg
maripa de minas,minas gerais,-42.9683499274736,-21.6922627509639,573.796952,POINT (-42.96834992747363 -21.692262750963902),mg
marlieria,minas gerais,-42.737379035917,-19.7064561098251,565.903003,POINT (-42.73737903591702 -19.7064561098251),mg
marmelopolis,minas gerais,-45.1600478024722,-22.4465170977661,1263.325816,POINT (-45.16004780247219 -22.446517097766097),mg
martinho campos,minas gerais,-45.2386503971405,-19.3297423483367,664.213791,POINT (-45.23865039714051 -19.329742348336698),mg
martins soares,minas gerais,-41.8757909081753,-20.2582291959846,709.904496,POINT (-41.87579090817526 -20.258229195984597),mg
mata verde,minas gerais,-40.7385334084693,-15.6876678048477,862.836813,POINT (-40.73853340846932 -15.687667804847697),mg
materlandia,minas gerais,-43.0573759058743,-18.4727736734063,773.038437,POINT (-43.05737590587432 -18.472773673406248),mg
mateus leme,minas gerais,-44.4289912352272,-19.9908681368469,822.612236,POINT (-44.42899123522719 -19.9908681368469),mg
matias barbosa,minas gerais,-43.3191619887632,-21.8694792710752,482.147096,POINT (-43.319161988763156 -21.869479271075146),mg
matias cardoso,minas gerais,-43.9178264365666,-14.8502838776958,453.68212,POINT (-43.917826436566536 -14.850283877695798),mg
matipo,minas gerais,-42.3414864060946,-20.2871482524922,638.759669,POINT (-42.341486406094546 -20.287148252492198),mg
mato verde,minas gerais,-42.8665147238001,-15.3973215529759,543.331812,POINT (-42.86651472380006 -15.3973215529759),mg
matozinhos,minas gerais,-44.0839745678654,-19.5619102810389,766.451148,POINT (-44.083974567865354 -19.561910281038898),mg
matutina,minas gerais,-45.9835170334863,-19.2266120633451,1054.956785,POINT (-45.983517033486315 -19.22661206334505),mg
medeiros,minas gerais,-46.2266888203747,-19.9933078776241,918.34922,POINT (-46.22668882037469 -19.993307877624048),mg
medina,minas gerais,-41.47630906692,-16.2247956209704,580.957852,POINT (-41.47630906691996 -16.224795620970397),mg
mendes pimentel,minas gerais,-41.4056151686685,-18.661777740612,322.282461,POINT (-41.405615168668525 -18.661777740611996),mg
merces,minas gerais,-43.3410701613993,-21.1920649246761,531.067387,POINT (-43.34107016139927 -21.192064924676096),mg
mesquita,minas gerais,-42.6056610568179,-19.2243458124531,361.0075,POINT (-42.605661056817866 -19.224345812453052),mg
minas novas,minas gerais,-42.5967587107471,-17.2154581636337,496.344869,POINT (-42.59675871074708 -17.2154581636337),mg
minduri,minas gerais,-44.6092928194542,-21.6775434808097,956.146062,POINT (-44.60929281945423 -21.677543480809696),mg
mirabela,minas gerais,-44.1606437772011,-16.2584529385286,807.494023,POINT (-44.160643777201045 -16.25845293852855),mg
miradouro,minas gerais,-42.3461498563434,-20.8944190662135,407.432548,POINT (-42.346149856343395 -20.8944190662135),mg
mirai,minas gerais,-42.6160395902808,-21.1939817415147,350.203793,POINT (-42.616039590280806 -21.193981741514644),mg
miravania,minas gerais,-44.4120754278479,-14.7478394007116,647.849006,POINT (-44.41207542784787 -14.747839400711598),mg
moeda,minas gerais,-44.047568670537,-20.3302688429873,818.470823,POINT (-44.04756867053703 -20.330268842987298),mg
moema,minas gerais,-45.425310133709,-19.8386998978716,664.0,POINT (-45.425310133709026 -19.8386998978716),mg
monjolos,minas gerais,-44.1193167724144,-18.3236856182628,549.334218,POINT (-44.119316772414365 -18.3236856182628),mg
monsenhor paulo,minas gerais,-45.5450741387173,-21.7617721380659,857.227246,POINT (-45.54507413871726 -21.761772138065844),mg
montalvania,minas gerais,-44.3636205825571,-14.4203647785697,500.058212,POINT (-44.363620582557104 -14.420364778569699),mg
monte alegre de minas,minas gerais,-48.8771169089609,-18.8691667166174,745.377639,POINT (-48.8771169089609 -18.8691667166174),mg
monte azul,minas gerais,-42.8731654940395,-15.1553385887242,589.60085,POINT (-42.8731654940395 -15.15533858872415),mg
monte belo,minas gerais,-46.3682455768311,-21.3271458474544,908.303438,POINT (-46.36824557683107 -21.3271458474544),mg
monte carmelo,minas gerais,-47.4959724312194,-18.7290384400921,878.591777,POINT (-47.49597243121935 -18.72903844009205),mg
monte formoso,minas gerais,-41.2545787417996,-16.8664938299771,650.027643,POINT (-41.254578741799584 -16.8664938299771),mg
monte santo de minas,minas gerais,-46.9771185470619,-21.1904748350993,881.092157,POINT (-46.97711854706186 -21.19047483509925),mg
montes claros,minas gerais,-43.8654224343832,-16.7227066399838,643.399946,POINT (-43.86542243438315 -16.72270663998375),mg
monte siao,minas gerais,-46.5737026933609,-22.4335488211534,849.708038,POINT (-46.57370269336084 -22.43354882115335),mg
montezuma,minas gerais,-42.50747369917,-15.1711441584771,950.077012,POINT (-42.50747369916995 -15.17114415847705),mg
morada nova de minas,minas gerais,-45.3555023480963,-18.6074447216394,595.907704,POINT (-45.355502348096266 -18.607444721639403),mg
morro da garca,minas gerais,-44.6035310348425,-18.5472184629381,607.991753,POINT (-44.603531034842504 -18.54721846293805),mg
morro do pilar,minas gerais,-43.3748041822981,-19.2183422251452,583.11987,POINT (-43.374804182298085 -19.218342225145147),mg
munhoz,minas gerais,-46.3603709348441,-22.6127826889517,1229.91947,POINT (-46.36037093484411 -22.612782688951647),mg
muriae,minas gerais,-42.3610748978923,-21.1320467915102,202.422773,POINT (-42.361074897892244 -21.13204679151015),mg
mutum,minas gerais,-41.4391385240539,-19.8071892243168,251.854638,POINT (-41.43913852405384 -19.807189224316748),mg
muzambinho,minas gerais,-46.5268046885479,-21.3730127526952,1009.098931,POINT (-46.52680468854793 -21.37301275269515),mg
nacip raydan,minas gerais,-42.2517915937101,-18.4579241926549,320.576957,POINT (-42.251791593710095 -18.45792419265485),mg
nanuque,minas gerais,-40.3517388336104,-17.8389933519387,103.089459,POINT (-40.35173883361039 -17.838993351938697),mg
naque,minas gerais,-42.3347084488518,-19.2235434748675,257.367738,POINT (-42.334708448851806 -19.223543474867448),mg
natalandia,minas gerais,-46.4975343552908,-16.5038364836175,579.642288,POINT (-46.49753435529079 -16.503836483617498),mg
natercia,minas gerais,-45.5182345056536,-22.1184737389404,907.289973,POINT (-45.51823450565361 -22.11847373894035),mg
nazareno,minas gerais,-44.6172346644262,-21.2176969671606,920.611252,POINT (-44.61723466442618 -21.21769696716055),mg
nepomuceno,minas gerais,-45.237429119816,-21.2345769350247,856.938224,POINT (-45.23742911981597 -21.23457693502465),mg
ninheira,minas gerais,-41.7487889593795,-15.3238019191961,879.078997,POINT (-41.74878895937945 -15.323801919196098),mg
nova belem,minas gerais,-41.103687832357,-18.4940908207838,533.833014,POINT (-41.10368783235697 -18.49409082078375),mg
nova era,minas gerais,-43.0354568497189,-19.7644230686327,531.542076,POINT (-43.03545684971892 -19.7644230686327),mg
nova lima,minas gerais,-43.8497833626163,-19.9838929938666,792.081487,POINT (-43.84978336261633 -19.983892993866547),mg
nova modica,minas gerais,-41.5013362739996,-18.4416056135454,341.835237,POINT (-41.501336273999556 -18.4416056135454),mg
nova ponte,minas gerais,-47.670570749698,-19.1688916492638,945.22172,POINT (-47.67057074969803 -19.1688916492638),mg
nova porteirinha,minas gerais,-43.3025512295159,-15.8022101967311,533.917617,POINT (-43.30255122951585 -15.802210196731052),mg
nova resende,minas gerais,-46.4170291046065,-21.1266519125721,1125.166247,POINT (-46.4170291046065 -21.126651912572097),mg
nova serrana,minas gerais,-44.9855787363319,-19.875867380562,738.494373,POINT (-44.98557873633192 -19.875867380561946),mg
novo cruzeiro,minas gerais,-41.8753915421219,-17.4748888552055,785.47346,POINT (-41.87539154212189 -17.4748888552055),mg
novo oriente de minas,minas gerais,-41.2220966101202,-17.4091656808734,268.517289,POINT (-41.22209661012015 -17.4091656808734),mg
novorizonte,minas gerais,-42.4167808370082,-16.0195385667832,890.816848,POINT (-42.41678083700816 -16.019538566783147),mg
olaria,minas gerais,-43.9309268801853,-21.8647729424271,909.542063,POINT (-43.93092688018529 -21.8647729424271),mg
olhos-d'agua,minas gerais,-43.5714109825145,-17.4018999265273,784.399432,POINT (-43.57141098251453 -17.4018999265273),mg
olimpio noronha,minas gerais,-45.2641356959281,-22.066959814499,885.284072,POINT (-45.26413569592808 -22.066959814499),mg
oliveira,minas gerais,-44.826410866482,-20.6975157761844,985.582836,POINT (-44.82641086648195 -20.697515776184353),mg
oliveira fortes,minas gerais,-43.462543869181,-21.3394932742633,861.621719,POINT (-43.46254386918095 -21.339493274263248),mg
onca de pitangui,minas gerais,-44.8083821799508,-19.745524484591,723.155035,POINT (-44.80838217995081 -19.745524484590995),mg
oratorios,minas gerais,-42.8063392207749,-20.4309959520838,488.863619,POINT (-42.80633922077491 -20.430995952083794),mg
orizania,minas gerais,-42.2029460820898,-20.5041213742453,808.900461,POINT (-42.20294608208978 -20.504121374245297),mg
ouro branco,minas gerais,-43.6947707969396,-20.5235831235093,1041.800851,POINT (-43.69477079693955 -20.523583123509297),mg
ouro fino,minas gerais,-46.3800808287623,-22.2835244238733,866.254495,POINT (-46.38008082876225 -22.283524423873295),mg
ouro preto,minas gerais,-43.5064475197137,-20.3867763678658,1086.538935,POINT (-43.50644751971366 -20.3867763678658),mg
ouro verde de minas,minas gerais,-41.268709492315,-18.0693390949826,398.175472,POINT (-41.268709492315 -18.0693390949826),mg
padre carvalho,minas gerais,-42.5207448266403,-16.3651032683092,767.408722,POINT (-42.520744826640296 -16.36510326830915),mg
padre paraiso,minas gerais,-41.4849648092247,-17.076318651422,662.777364,POINT (-41.48496480922472 -17.076318651422),mg
paineiras,minas gerais,-45.5387576862268,-18.9022172143692,614.906644,POINT (-45.538757686226795 -18.90221721436915),mg
pains,minas gerais,-45.660813183335,-20.3709172455364,710.138084,POINT (-45.66081318333503 -20.370917245536347),mg
pai pedro,minas gerais,-43.0705559756113,-15.537065987525,509.723845,POINT (-43.07055597561131 -15.537065987524997),mg
paiva,minas gerais,-43.4188333732522,-21.2878522493125,582.210584,POINT (-43.41883337325221 -21.28785224931245),mg
palma,minas gerais,-42.3158258828457,-21.3725611558571,167.402305,POINT (-42.31582588284567 -21.37256115585705),mg
palmopolis,minas gerais,-40.4203975983825,-16.7344674967349,584.770004,POINT (-40.420397598382465 -16.73446749673485),mg
papagaios,minas gerais,-44.7447017250618,-19.4555367596145,733.957576,POINT (-44.74470172506182 -19.455536759614503),mg
paracatu,minas gerais,-46.8754188909564,-17.219741910187,703.852112,POINT (-46.87541889095642 -17.219741910186993),mg
para de minas,minas gerais,-44.6053801878937,-19.8647379639463,803.711403,POINT (-44.605380187893715 -19.864737963946297),mg
paraguacu,minas gerais,-45.7326954707608,-21.5473160267618,841.479236,POINT (-45.732695470760795 -21.54731602676175),mg
paraisopolis,minas gerais,-45.7817035280062,-22.5551927714903,928.765314,POINT (-45.78170352800618 -22.5551927714903),mg
paraopeba,minas gerais,-44.403116870288,-19.2814289520739,748.674601,POINT (-44.40311687028802 -19.281428952073853),mg
passabem,minas gerais,-43.1438137394836,-19.3509824791921,646.889076,POINT (-43.143813739483605 -19.350982479192098),mg
passa quatro,minas gerais,-44.9696386730973,-22.3897981316188,984.825046,POINT (-44.96963867309728 -22.3897981316188),mg
passa tempo,minas gerais,-44.4934171989932,-20.652387747284,988.19641,POINT (-44.49341719899319 -20.652387747283996),mg
passa-vinte,minas gerais,-44.2310487920843,-22.208976878402,713.873401,POINT (-44.23104879208432 -22.208976878401998),
passos,minas gerais,-46.6114125680355,-20.7192119018634,745.203364,POINT (-46.611412568035455 -20.719211901863346),mg
patis,minas gerais,-44.0827053066768,-16.0792763596562,766.988628,POINT (-44.08270530667677 -16.07927635965615),mg
patos de minas,minas gerais,-46.5159156766059,-18.5925708199234,836.073758,POINT (-46.51591567660591 -18.59257081992335),mg
patrocinio,minas gerais,-46.9974382401645,-18.9408129613497,950.581414,POINT (-46.99743824016453 -18.94081296134965),mg
patrocinio do muriae,minas gerais,-42.2126532982876,-21.1517112745085,181.0,POINT (-42.21265329828758 -21.1517112745085),mg
paula candido,minas gerais,-42.9831550986696,-20.8701615330242,727.038532,POINT (-42.983155098669556 -20.8701615330242),mg
paulistas,minas gerais,-42.8726250989216,-18.4317377127072,754.501509,POINT (-42.87262509892158 -18.431737712707204),mg
pavao,minas gerais,-41.0001132091318,-17.4326895767166,221.258793,POINT (-41.000113209131754 -17.432689576716598),mg
pecanha,minas gerais,-42.563186267502,-18.5468889887705,759.818014,POINT (-42.56318626750198 -18.546888988770498),mg
pedra azul,minas gerais,-41.2817519782488,-16.0059227890656,620.455893,POINT (-41.28175197824882 -16.00592278906555),mg
pedra bonita,minas gerais,-42.3321344916825,-20.5200184905724,899.95699,POINT (-42.33213449168252 -20.520018490572397),mg
pedra do anta,minas gerais,-42.7159333247726,-20.5960112647687,639.268757,POINT (-42.715933324772564 -20.5960112647687),mg
pedra do indaia,minas gerais,-45.2098100905663,-20.2535964014334,825.860596,POINT (-45.20981009056625 -20.25359640143335),mg
pedra dourada,minas gerais,-42.1545386689724,-20.8299461552485,638.350068,POINT (-42.15453866897235 -20.8299461552485),mg
pedralva,minas gerais,-45.4659715175691,-22.254226003118,902.362691,POINT (-45.465971517569066 -22.25422600311795),mg
pedras de maria da cruz,minas gerais,-44.3924439591511,-15.5990124531728,463.371271,POINT (-44.392443959151095 -15.599012453172747),mg
pedrinopolis,minas gerais,-47.4606173926482,-19.2277204066822,918.029556,POINT (-47.46061739264819 -19.227720406682202),mg
pedro leopoldo,minas gerais,-44.045883960309,-19.6183958909548,714.061188,POINT (-44.04588396030901 -19.61839589095475),mg
pedro teixeira,minas gerais,-43.7454590571945,-21.7068071496686,819.169284,POINT (-43.74545905719453 -21.7068071496686),mg
pequeri,minas gerais,-43.126286174621,-21.8369041285086,651.310488,POINT (-43.126286174620944 -21.83690412850855),mg
